movie,city,theater_count,estimated_city_gross
Sin City,Seattle,50,"$47,432.16"
Inside Man,Seattle,50,"$56,655.46"
Den of Thieves,Seattle,50,"$28,769.94"
The Fate of the Furious,Seattle,50,"$144,662.79"
Hannibal,Seattle,50,"$105,671.78"
Kick-Ass,Seattle,50,"$30,769.34"
Gangs of New York,Seattle,50,"$49,805.68"
Ocean's Eleven,Seattle,50,"$117,401.11"
Bad Times at the El Royale,Seattle,50,"$11,418.41"
Birds of Prey,Seattle,50,"$53,867.90"
2 Fast 2 Furious,Seattle,50,"$81,388.94"
Army of the Dead,Seattle,50,$640.08
Gone Baby Gone,Seattle,50,"$12,993.70"
Crash,Seattle,50,"$34,935.60"
The Girl with the Dragon Tattoo,Seattle,50,"$65,618.01"
Memories of Murder,Seattle,50,$9.04
Chicago,Seattle,50,"$109,253.17"
Fast Five,Seattle,50,"$134,312.29"
"O Brother, Where Art Thou?",Seattle,50,"$29,131.56"
Cruella,Seattle,50,"$55,112.71"
The House That Jack Built,Seattle,50,$55.69
Law Abiding Citizen,Seattle,50,"$46,945.44"
The Fast and the Furious: Tokyo Drift,Seattle,50,"$40,014.04"
Bad Boys II,Seattle,50,"$88,720.09"
The Iceman,Seattle,50,"$1,241.39"
City of Lies,Seattle,50,$366.44
The Equalizer 2,Seattle,50,"$65,341.86"
Swimming Pool,Seattle,50,"$6,468.30"
Hustlers,Seattle,50,"$67,184.79"
John Q,Seattle,50,"$45,929.88"
Bad Boys for Life,Seattle,50,"$132,051.26"
Taken,Seattle,50,"$92,811.81"
21,Seattle,50,"$51,948.25"
Molly's Game,Seattle,50,"$18,421.89"
BlacKkKlansman,Seattle,50,"$31,540.02"
Layer Cake,Seattle,50,"$1,496.95"
Game Night,Seattle,50,"$44,279.93"
American Gangster,Seattle,50,"$83,315.41"
Man on Fire,Seattle,50,"$49,869.54"
The Assassination of Jesse James by the Coward Robert Ford,Seattle,50,"$2,499.49"
Mr. & Mrs. Smith,Seattle,50,"$119,269.58"
Traffic,Seattle,50,"$79,443.63"
A History of Violence,Seattle,50,"$20,158.45"
The Other Guys,Seattle,50,"$76,309.98"
Sicario: Day of the Soldado,Seattle,50,"$32,050.09"
Furious 6,Seattle,50,"$152,773.50"
Central Intelligence,Seattle,50,"$81,571.98"
The Lincoln Lawyer,Seattle,50,"$37,130.36"
A Simple Favor,Seattle,50,"$34,275.22"
The Place Beyond the Pines,Seattle,50,"$13,686.96"
RED,Seattle,50,"$57,850.27"
Jack Reacher: Never Go Back,Seattle,50,"$37,570.65"
Collateral,Seattle,50,"$64,651.44"
Despicable Me,Seattle,50,"$160,988.34"
The Drop,Seattle,50,"$6,864.44"
Wanted,Seattle,50,"$86,095.84"
Kill Bill: Vol. 2,Seattle,50,"$42,378.34"
Now You See Me 2,Seattle,50,"$41,653.36"
Slumdog Millionaire,Seattle,50,"$90,455.65"
Under the Silver Lake,Seattle,50,$29.50
The Italian Job,Seattle,50,"$67,930.49"
Step Up,Seattle,50,"$41,815.03"
Focus,Seattle,50,"$34,476.45"
Cold Pursuit,Seattle,50,"$20,571.35"
Horrible Bosses,Seattle,50,"$75,233.74"
American Made,Seattle,50,"$32,862.84"
The Girl on the Train,Seattle,50,"$48,258.63"
Faster,Seattle,50,"$14,875.40"
Red Dragon,Seattle,50,"$59,623.12"
Logan Lucky,Seattle,50,"$17,781.97"
War Dogs,Seattle,50,"$27,545.41"
Don't Breathe,Seattle,50,"$57,106.32"
Southpaw,Seattle,50,"$33,554.09"
Side Effects,Seattle,50,"$20,593.04"
Fruitvale Station,Seattle,50,"$10,303.86"
22 Jump Street,Seattle,50,"$122,715.15"
Burn After Reading,Seattle,50,"$38,632.07"
3:10 to Yuma,Seattle,50,"$34,312.56"
Broken City,Seattle,50,"$12,610.26"
Running Scared,Seattle,50,"$4,387.82"
RocknRolla,Seattle,50,"$3,644.86"
Captain Phillips,Seattle,50,"$68,552.80"
Out of the Furnace,Seattle,50,"$7,250.05"
Minions,Seattle,50,"$215,095.20"
Green Room,Seattle,50,"$2,060.43"
Lucky Number Slevin,Seattle,50,"$14,398.21"
Spring Breakers,Seattle,50,"$9,040.30"
S.W.A.T.,Seattle,50,"$74,847.19"
Pineapple Express,Seattle,50,"$55,905.22"
Savages,Seattle,50,"$30,328.18"
I Saw the Devil,Seattle,50,$82.18
Point Break,Seattle,50,"$18,423.01"
Monster,Seattle,50,"$22,062.95"
Lawless,Seattle,50,"$23,938.96"
The Hate U Give,Seattle,50,"$19,022.76"
Black Mass,Seattle,50,"$40,053.26"
Widows,Seattle,50,"$27,140.95"
End of Watch,Seattle,50,"$26,245.32"
The Forever Purge,Seattle,50,"$28,508.55"
Perfume: The Story of a Murderer,Seattle,50,"$1,423.08"
Eastern Promises,Seattle,50,"$10,954.84"
The Hitman's Bodyguard,Seattle,50,"$48,305.71"
Megamind,Seattle,50,"$94,997.59"
Dogville,Seattle,50,$979.57
The Mexican,Seattle,50,"$42,762.66"
Rambo: Last Blood,Seattle,50,"$12,080.12"
The Cell,Seattle,50,"$39,258.53"
Smokin' Aces,Seattle,50,"$22,826.90"
Four Brothers,Seattle,50,"$47,682.15"
Blow,Seattle,50,"$33,918.18"
The Pledge,Seattle,50,"$12,622.28"
Gone in 60 Seconds,Seattle,50,"$65,062.92"
Inferno,Seattle,50,"$21,982.53"
Ghost in the Shell,Seattle,50,"$25,963.80"
The Mule,Seattle,50,"$66,442.82"
The Danish Girl,Seattle,50,"$7,113.83"
Deja Vu,Seattle,50,"$40,989.65"
The Punisher,Seattle,50,"$21,559.25"
Felon,Seattle,50,$23.53
Blackhat,Seattle,50,"$4,542.71"
Dredd,Seattle,50,"$8,586.45"
Public Enemies,Seattle,50,"$62,154.44"
The Guard,Seattle,50,"$3,430.67"
Funny Games,Seattle,50,$828.67
The Snowman,Seattle,50,"$4,269.80"
Miss Congeniality,Seattle,50,"$68,365.14"
Sin City: A Dame to Kill For,Seattle,50,"$8,806.06"
Super Troopers,Seattle,50,"$11,833.95"
Tell No One,Seattle,50,"$3,953.88"
In the Bedroom,Seattle,50,"$22,998.36"
Good Time,Seattle,50,"$1,297.12"
R.I.P.D.,Seattle,50,"$21,518.66"
The Heat,Seattle,50,"$102,144.90"
Runaway Jury,Seattle,50,"$31,647.73"
Daredevil,Seattle,50,"$65,635.76"
The Bank Job,Seattle,50,"$19,241.14"
Bronson,Seattle,50,$67.07
The Raid: Redemption,Seattle,50,"$2,627.64"
The Brothers Grimsby,Seattle,50,"$4,393.50"
Lord of War,Seattle,50,"$15,457.63"
Papillon,Seattle,50,"$1,495.15"
Austin Powers in Goldmember,Seattle,50,"$136,533.49"
Ocean's Twelve,Seattle,50,"$80,358.02"
The Girl in the Spider's Web,Seattle,50,"$9,499.60"
Hitman,Seattle,50,"$25,403.18"
The Old Man & the Gun,Seattle,50,"$7,218.23"
Live by Night,Seattle,50,"$6,643.08"
Before the Devil Knows You're Dead,Seattle,50,"$4,533.68"
Alpha Dog,Seattle,50,"$9,747.94"
Fracture,Seattle,50,"$24,972.62"
Crank,Seattle,50,"$17,813.26"
Kiss Kiss Bang Bang,Seattle,50,"$2,716.33"
Bolt,Seattle,50,"$73,003.08"
Freedom Writers,Seattle,50,"$23,430.41"
The Girl with the Dragon Tattoo,Seattle,50,"$6,461.69"
Charlie's Angels,Seattle,50,"$80,205.21"
Inherent Vice,Seattle,50,"$5,191.65"
The Transporter,Seattle,50,"$16,191.68"
The Pink Panther,Seattle,50,"$52,631.28"
RoboCop,Seattle,50,"$37,513.00"
Walking Tall,Seattle,50,"$29,723.72"
Ocean's Thirteen,Seattle,50,"$74,988.05"
CHIPS,Seattle,50,"$11,905.53"
Going in Style,Seattle,50,"$28,815.34"
The American,Seattle,50,"$22,790.83"
Frequency,Seattle,50,"$28,810.05"
The Family,Seattle,50,"$23,630.88"
Killing Them Softly,Seattle,50,"$9,617.83"
Muppets Most Wanted,Seattle,50,"$32,761.14"
The Best Offer,Seattle,50,$54.68
Calvary,Seattle,50,"$2,300.09"
The Taking of Pelham 123,Seattle,50,"$41,894.53"
Pain & Gain,Seattle,50,"$31,924.03"
You Were Never Really Here,Seattle,50,"$1,615.30"
Be Cool,Seattle,50,"$35,874.39"
Kick-Ass 2,Seattle,50,"$18,431.65"
Horrible Bosses 2,Seattle,50,"$34,849.23"
Chappie,Seattle,50,"$20,206.77"
Triple 9,Seattle,50,"$8,082.19"
Stand Up Guys,Seattle,50,"$2,112.92"
Miami Vice,Seattle,50,"$40,613.19"
Boiler Room,Seattle,50,"$10,841.74"
Don't Breathe 2,Seattle,50,"$20,890.86"
The Judge,Seattle,50,"$30,160.04"
War,Seattle,50,"$14,393.04"
Brick,Seattle,50,"$1,318.94"
Despicable Me 2,Seattle,50,"$235,587.58"
21 Grams,Seattle,50,"$10,427.16"
Bastille Day,Seattle,50,$24.96
The Next Three Days,Seattle,50,"$13,536.77"
Takers,Seattle,50,"$36,961.07"
The Number 23,Seattle,50,"$22,526.34"
Drishyam,Seattle,50,$473.32
All the Money in the World,Seattle,50,"$16,069.98"
White Boy Rick,Seattle,50,"$15,369.01"
Identity Thief,Seattle,50,"$86,094.80"
Halloween,Seattle,50,"$101,991.17"
Green Street Hooligans,Seattle,50,$220.25
Machete,Seattle,50,"$17,021.98"
The Big Bounce,Seattle,50,"$4,142.19"
Regression,Seattle,50,$35.03
Panic Room,Seattle,50,"$61,701.72"
Revolver,Seattle,50,$48.27
Once Upon a Time in Mexico,Seattle,50,"$36,074.60"
The Hunted,Seattle,50,"$21,915.35"
Frailty,Seattle,50,"$8,387.46"
A Most Violent Year,Seattle,50,"$3,674.24"
"Roman J. Israel, Esq.",Seattle,50,"$7,657.06"
Tower Heist,Seattle,50,"$49,955.82"
Despicable Me 3,Seattle,50,"$169,379.95"
Phone Booth,Seattle,50,"$29,805.97"
RED 2,Seattle,50,"$34,092.14"
ATL,Seattle,50,"$13,544.09"
Official Secrets,Seattle,50,$253.16
Deliver Us from Evil,Seattle,50,"$19,571.72"
The Whole Nine Yards,Seattle,50,"$36,652.41"
Man on a Ledge,Seattle,50,"$11,918.24"
Notes on a Scandal,Seattle,50,"$11,206.90"
Disturbia,Seattle,50,"$51,340.39"
The Mechanic,Seattle,50,"$18,640.00"
Super,Seattle,50,$206.21
The Raid 2,Seattle,50,"$1,681.62"
Big Eyes,Seattle,50,"$9,268.17"
Homefront,Seattle,50,"$12,902.99"
Gangster Squad,Seattle,50,"$29,444.12"
Shoplifters,Seattle,50,"$2,120.90"
Elephant,Seattle,50,$785.37
Hoodwinked!,Seattle,50,"$32,891.39"
Snowden,Seattle,50,"$13,817.68"
The Black Dahlia,Seattle,50,"$14,413.46"
Sexy Beast,Seattle,50,"$4,446.01"
Into the Blue,Seattle,50,"$11,823.74"
Rush Hour 2,Seattle,50,"$144,762.58"
Nerve,Seattle,50,"$24,696.49"
Miss Congeniality 2: Armed & Fabulous,Seattle,50,"$31,029.66"
Heartbreakers,Seattle,50,"$25,818.54"
This Is England,Seattle,50,$209.89
The Devil's Rejects,Seattle,50,"$10,910.10"
A Scanner Darkly,Seattle,50,"$3,521.46"
The Raven,Seattle,50,"$10,246.53"
30 Minutes or Less,Seattle,50,"$23,717.37"
Wild Card,Seattle,50,$2.05
The Score,Seattle,50,"$45,490.20"
Lady Vengeance,Seattle,50,$135.48
The Texas Chainsaw Massacre,Seattle,50,"$51,572.07"
Let's Be Cops,Seattle,50,"$52,736.45"
The Infiltrator,Seattle,50,"$9,873.75"
Everybody Knows,Seattle,50,"$1,702.71"
The Losers,Seattle,50,"$15,093.49"
Intolerable Cruelty,Seattle,50,"$22,612.41"
Only God Forgives,Seattle,50,$498.34
Bully,Seattle,50,$984.23
Confessions of a Dangerous Mind,Seattle,50,"$10,243.52"
A Single Man,Seattle,50,"$5,867.50"
Dancer in the Dark,Seattle,50,"$2,678.11"
Snakes on a Plane,Seattle,50,"$21,775.94"
Swordfish,Seattle,50,"$44,660.08"
Changeling,Seattle,50,"$22,876.23"
Notorious,Seattle,50,"$23,582.80"
The Ghost Writer,Seattle,50,"$9,947.79"
Mechanic: Resurrection,Seattle,50,"$13,581.41"
Border,Seattle,50,$494.09
The Bling Ring,Seattle,50,"$3,738.72"
Michael Clayton,Seattle,50,"$31,385.46"
Dope,Seattle,50,"$11,184.78"
A Walk Among the Tombstones,Seattle,50,"$16,838.89"
Super Troopers 2,Seattle,50,"$19,597.49"
Capote,Seattle,50,"$18,400.66"
Awake,Seattle,50,"$9,202.51"
The Hangover Part III,Seattle,50,"$71,816.69"
Taken 2,Seattle,50,"$89,517.52"
Big Momma's House,Seattle,50,"$75,247.10"
Compliance,Seattle,50,$203.94
Jigsaw,Seattle,50,"$24,356.75"
Street Kings,Seattle,50,"$16,909.98"
Machete Kills,Seattle,50,"$5,125.84"
The Hurricane Heist,Seattle,50,"$3,914.60"
The Counselor,Seattle,50,"$10,864.49"
Filth,Seattle,50,$21.97
Patriots Day,Seattle,50,"$20,409.73"
National Security,Seattle,50,"$22,892.35"
Charlie's Angels: Full Throttle,Seattle,50,"$64,539.04"
Holmes & Watson,Seattle,50,"$19,569.48"
Mother,Seattle,50,$350.31
The Hustle,Seattle,50,"$22,669.63"
Transporter 2,Seattle,50,"$27,584.51"
Spy Game,Seattle,50,$17.20
The Gambler,Seattle,50,"$21,558.43"
Sabotage,Seattle,50,"$6,726.26"
Hitman: Agent 47,Seattle,50,"$14,380.90"
The Life of David Gale,Seattle,50,"$12,541.50"
Scoob!,Seattle,50,"$1,400.76"
Elektra,Seattle,50,"$15,624.10"
The Guilty,Seattle,50,$132.59
A Most Wanted Man,Seattle,50,"$11,033.16"
Parker,Seattle,50,"$11,276.01"
Death to Smoochy,Seattle,50,"$5,348.37"
Gold,Seattle,50,"$4,625.86"
Killer Elite,Seattle,50,"$16,081.93"
Masterminds,Seattle,50,"$11,109.75"
Baby Boy,Seattle,50,"$18,392.33"
Taken 3,Seattle,50,"$57,130.99"
The Man Who Wasn't There,Seattle,50,"$4,797.28"
Rush Hour 3,Seattle,50,"$89,691.42"
Lilya 4-Ever,Seattle,50,$116.27
Crank: High Voltage,Seattle,50,"$8,724.40"
Little Man,Seattle,50,"$37,537.35"
Hotel Artemis,Seattle,50,"$4,293.73"
Mean Creek,Seattle,50,$386.58
Date Night,Seattle,50,"$63,182.91"
Matchstick Men,Seattle,50,"$23,622.98"
Unleashed,Seattle,50,"$15,695.26"
Killshot,Seattle,50,$10.89
American Animals,Seattle,50,"$1,828.67"
Hannibal Rising,Seattle,50,"$17,711.56"
Flawless,Seattle,50,$768.24
All Good Things,Seattle,50,$370.21
Kill the Irishman,Seattle,50,$760.23
Kiss of the Dragon,Seattle,50,"$23,583.72"
Gridiron Gang,Seattle,50,"$24,599.97"
Animal Kingdom,Seattle,50,$668.27
Get Hard,Seattle,50,"$57,870.30"
Shaft,Seattle,50,"$45,019.35"
Assassination Nation,Seattle,50,"$1,254.04"
Get Rich or Die Tryin',Seattle,50,"$19,830.77"
Shaft,Seattle,50,"$13,672.18"
Blue Ruin,Seattle,50,$165.21
Starsky & Hutch,Seattle,50,"$56,478.96"
Infernal Affairs,Seattle,50,$108.59
Taking Lives,Seattle,50,"$20,919.22"
Can You Ever Forgive Me?,Seattle,50,"$5,635.15"
Osmosis Jones,Seattle,50,"$8,703.07"
Taxi,Seattle,50,"$23,433.90"
Beirut,Seattle,50,"$3,212.69"
Catwoman,Seattle,50,"$25,732.62"
Andhadhun,Seattle,50,$879.43
Hustle & Flow,Seattle,50,"$14,210.76"
Derailed,Seattle,50,"$23,058.19"
Beast,Seattle,50,$512.30
Thoroughbreds,Seattle,50,"$1,811.91"
After the Sunset,Seattle,50,"$18,134.17"
CBGB,Seattle,50,$25.63
New York Minute,Seattle,50,"$8,972.83"
Veronica Mars,Seattle,50,"$2,124.49"
Sympathy for Mr. Vengeance,Seattle,50,$28.99
The Three Burials of Melquiades Estrada,Seattle,50,"$3,215.28"
The Happytime Murders,Seattle,50,"$13,253.73"
Stuber,Seattle,50,"$14,318.81"
True Story,Seattle,50,"$3,020.97"
Hostage,Seattle,50,"$22,172.23"
London Fields,Seattle,50,$161.73
Tangerine,Seattle,50,$449.23
Four Lions,Seattle,50,$194.67
Spun,Seattle,50,$262.59
The Sentinel,Seattle,50,"$23,222.44"
A Nightmare on Elm Street,Seattle,50,"$40,372.87"
Peter Rabbit,Seattle,50,"$73,771.08"
Safe,Seattle,50,"$10,972.25"
Fun with Dick and Jane,Seattle,50,"$70,621.46"
Max Payne,Seattle,50,"$26,044.35"
Redemption,Seattle,50,$22.37
Death Wish,Seattle,50,"$21,773.52"
Mindhunters,Seattle,50,"$2,868.02"
Mr. Brooks,Seattle,50,"$18,226.98"
The Watcher,Seattle,50,"$18,515.97"
State of Play,Seattle,50,"$23,694.34"
The Art of Self-Defense,Seattle,50,"$1,543.17"
Ride Along,Seattle,50,"$86,370.85"
Heist,Seattle,50,$30.24
The Producers,Seattle,50,"$12,403.24"
Baise-moi,Seattle,50,$3.71
Machine Gun Preacher,Seattle,50,$344.80
The Spirit,Seattle,50,"$12,661.93"
The Man from Nowhere,Seattle,50,$4.13
One for the Money,Seattle,50,"$16,907.33"
The House,Seattle,50,"$16,376.05"
'71,Seattle,50,$812.10
Extract,Seattle,50,"$6,921.91"
Romeo Must Die,Seattle,50,"$35,827.25"
Saw III,Seattle,50,"$51,358.97"
Gigli,Seattle,50,"$3,884.46"
Mortdecai,Seattle,50,"$4,868.21"
Trance,Seattle,50,"$1,484.46"
Ichi the Killer,Seattle,50,$12.98
The International,Seattle,50,"$16,290.30"
Bad Santa,Seattle,50,"$38,443.24"
Saw 3D,Seattle,50,"$29,258.04"
Perfect Stranger,Seattle,50,"$15,352.22"
Destroyer,Seattle,50,$981.45
The Paperboy,Seattle,50,$443.34
Paul Blart: Mall Cop,Seattle,50,"$13,325.85"
The Perfect Score,Seattle,50,"$6,648.93"
The Book of Henry,Seattle,50,"$2,700.83"
Kidnap,Seattle,50,"$19,661.96"
Righteous Kill,Seattle,50,"$25,655.19"
Saving Silverman,Seattle,50,"$12,386.50"
Trust,Seattle,50,$76.82
Hunger,Seattle,50,$98.63
Analyze That,Seattle,50,"$20,560.72"
Murder by Numbers,Seattle,50,"$20,447.74"
I Love You Phillip Morris,Seattle,50,"$1,302.92"
Punisher: War Zone,Seattle,50,"$5,087.43"
Where the Truth Lies,Seattle,50,$557.84
Under Suspicion,Seattle,50,$165.58
Cellular,Seattle,50,"$20,484.78"
Bernie,Seattle,50,"$5,890.75"
Ong-Bak: The Thai Warrior,Seattle,50,"$2,918.79"
Assault on Precinct 13,Seattle,50,"$12,786.23"
Femme Fatale,Seattle,50,"$4,219.45"
Dead Man's Shoes,Seattle,50,$3.85
Bad Samaritan,Seattle,50,"$2,198.69"
Out of Time,Seattle,50,"$26,182.53"
Horns,Seattle,50,$105.28
The Gunman,Seattle,50,"$6,810.83"
Premium Rush,Seattle,50,"$12,977.85"
Sin Nombre,Seattle,50,"$1,622.18"
The Condemned,Seattle,50,$2.38
Malibu's Most Wanted,Seattle,50,"$21,960.34"
"The Gangster, the Cop, the Devil",Seattle,50,$138.57
Detroit,Seattle,50,"$10,746.98"
Eye See You,Seattle,50,$50.67
Child 44,Seattle,50,$772.02
The Glass House,Seattle,50,"$11,522.18"
Duplicity,Seattle,50,"$25,969.74"
Appaloosa,Seattle,50,"$12,934.04"
Cosmopolis,Seattle,50,$475.98
The Quiet,Seattle,50,$243.99
Fanboys,Seattle,50,$440.71
Paid in Full,Seattle,50,"$1,947.23"
Gotti,Seattle,50,"$2,780.00"
Keanu,Seattle,50,"$13,164.03"
Headhunters,Seattle,50,$766.01
Death Sentence,Seattle,50,"$6,102.66"
Elite Squad,Seattle,50,$5.16
Domino,Seattle,50,"$6,509.07"
A Man Apart,Seattle,50,"$16,759.26"
Agent Cody Banks,Seattle,50,"$30,684.23"
Kill List,Seattle,50,$16.83
The Clovehitch Killer,Seattle,50,$5.25
The Rover,Seattle,50,$709.97
Deception,Seattle,50,"$2,942.92"
The Pink Panther 2,Seattle,50,"$22,993.48"
Run All Night,Seattle,50,"$16,937.49"
House of Sand and Fog,Seattle,50,"$8,324.51"
The Bad Lieutenant: Port of Call - New Orleans,Seattle,50,"$1,086.82"
Breach,Seattle,50,"$21,270.57"
The Fifth Estate,Seattle,50,"$2,082.92"
Marshall,Seattle,50,"$6,433.84"
The Brave One,Seattle,50,"$23,550.87"
Bandits,Seattle,50,"$26,611.30"
High Crimes,Seattle,50,"$26,590.85"
Alex Cross,Seattle,50,"$16,570.58"
The Brothers Bloom,Seattle,50,"$2,252.83"
Irrational Man,Seattle,50,"$2,578.08"
Red State,Seattle,50,$707.08
Blonde and Blonder,Seattle,50,$27.00
Saw IV,Seattle,50,"$40,516.94"
Lizzie,Seattle,50,$411.03
London Boulevard,Seattle,50,$4.42
Control,Seattle,50,$151.82
Miss Bala,Seattle,50,"$9,605.52"
Batman: The Killing Joke,Seattle,50,"$2,416.29"
Basic,Seattle,50,"$16,985.16"
Charlie Says,Seattle,50,$25.28
Big Momma's House 2,Seattle,50,"$44,911.63"
The Snowtown Murders,Seattle,50,$5.13
Untraceable,Seattle,50,"$18,362.43"
Harsh Times,Seattle,50,"$2,136.53"
The Proposition,Seattle,50,"$1,216.61"
Runner Runner,Seattle,50,"$12,364.14"
Starred Up,Seattle,50,$21.83
Dahmer,Seattle,50,$92.18
A Prophet,Seattle,50,"$1,334.33"
Vantage Point,Seattle,50,"$46,256.01"
Hot Pursuit,Seattle,50,"$22,087.19"
Suburbicon,Seattle,50,"$3,696.56"
In the Fade,Seattle,50,$205.47
Free Fire,Seattle,50,"$1,151.16"
The Green Hornet,Seattle,50,"$63,226.84"
Joe,Seattle,50,$238.99
The Ladykillers,Seattle,50,"$25,474.55"
Reindeer Games,Seattle,50,"$14,952.70"
Torque,Seattle,50,"$13,579.27"
Kangaroo Jack,Seattle,50,"$42,843.54"
Term Life,Seattle,50,$8.35
Nothing But the Truth,Seattle,50,$1.95
"Big Mommas: Like Father, Like Son",Seattle,50,"$24,268.79"
In the Valley of Elah,Seattle,50,"$4,338.28"
Hollywoodland,Seattle,50,"$9,226.85"
Secret in Their Eyes,Seattle,50,"$12,916.85"
Primeval,Seattle,50,"$6,783.37"
3-Iron,Seattle,50,$152.66
Memoir of a Murderer,Seattle,50,$58.46
Cop Out,Seattle,50,"$28,723.77"
Gomorrah,Seattle,50,"$1,009.81"
White Girl,Seattle,50,$127.05
Son of a Gun,Seattle,50,$0.90
Brooklyn's Finest,Seattle,50,"$17,380.93"
The Girl Who Played with Fire,Seattle,50,"$5,813.04"
Harry Brown,Seattle,50,"$1,164.10"
From Paris with Love,Seattle,50,"$15,348.88"
Crossing Over,Seattle,50,$290.69
12 Rounds,Seattle,50,"$7,830.02"
Street Fighter: The Legend of Chun-Li,Seattle,50,"$5,595.72"
Chopper,Seattle,50,$149.94
The Whole Ten Yards,Seattle,50,"$10,448.60"
Leviathan,Seattle,50,$699.48
Wonderland,Seattle,50,$675.99
P2,Seattle,50,"$2,555.40"
Money Monster,Seattle,50,"$26,250.89"
Raees,Seattle,50,"$2,088.54"
In Secret,Seattle,50,$269.00
Peter Rabbit 2: The Runaway,Seattle,50,"$25,924.22"
Bad Education,Seattle,50,"$3,335.98"
We Own the Night,Seattle,50,"$18,282.64"
Sugar & Spice,Seattle,50,"$8,498.27"
Don 2,Seattle,50,"$2,355.68"
Super Dark Times,Seattle,50,$21.19
The X Files: I Want to Believe,Seattle,50,"$13,430.40"
3000 Miles to Graceland,Seattle,50,"$10,073.94"
xXx: State of the Union,Seattle,50,"$17,201.39"
Trespass,Seattle,50,$10.76
The Informant!,Seattle,50,"$21,323.26"
Skiptrace,Seattle,50,$1.15
Don,Seattle,50,$514.87
Man of the House,Seattle,50,"$12,609.33"
The Whistleblower,Seattle,50,$717.47
Blood Work,Seattle,50,"$16,769.71"
99 Homes,Seattle,50,$903.09
The Killer Inside Me,Seattle,50,$137.59
Loving Pablo,Seattle,50,$14.09
Transsiberian,Seattle,50,"$1,410.50"
Kill the Messenger,Seattle,50,"$1,568.73"
The Way of the Gun,Seattle,50,"$3,876.09"
Ride Along 2,Seattle,50,"$58,389.00"
Saw V,Seattle,50,"$36,322.31"
Two for the Money,Seattle,50,"$14,633.47"
No Good Deed,Seattle,50,"$33,631.97"
Young Adam,Seattle,50,$491.09
Texas Killing Fields,Seattle,50,$28.98
Exit Wounds,Seattle,50,"$33,129.49"
Narc,Seattle,50,"$6,695.26"
Just Getting Started,Seattle,50,"$3,885.02"
Undisputed,Seattle,50,"$8,170.36"
Gemini,Seattle,50,$128.23
Crocodile Dundee in Los Angeles,Seattle,50,"$16,408.81"
Paul Blart: Mall Cop 2,Seattle,50,"$45,469.92"
Life of Crime,Seattle,50,$167.50
Postal,Seattle,50,"$11,524.71"
Dark Blue,Seattle,50,"$5,798.83"
